product_id,title,assigned_leaf_id,assigned_leaf_name,assigned_leaf_path,top_level_id,top_level_name,score,top3_leaf_ids,top3_leaf_names,top3_scores,needs_review,review_reason
B088GNGPPZ,"AIRSCALE Digital Bathroom Weight Scale for People, Battery-Free Updated U-Power Technology Highly Accurate Dynamic Body Weighing Scale Self-Generated Power,Large LCD Display,Wide Platform 400lbs Black",womens_clothing_activewear,Activewear,Products > Clothing > Women's Clothing > Activewear,clothing,Clothing,0.2066,womens_clothing_activewear|toys_action_figure_toys_anime|toys_action_figure_toys_movie_figures,Activewear|Anime Figures|Movie Figures,0.2066|0.1865|0.1792,true,low_confidence|ambiguous_top2
B082DTNLBJ,"tomtoc 360 Protective Laptop Shoulder Bag for 16-inch MacBook Pro 2021-2019 A2485, Water-resistant Case Sleeve for Dell XPS 15, Surface Book 3/2, The New Razer Blade 15, ThinkPad X1 Extreme Gen 2",computers_laptops,Laptops,Products > Electronics > Computers > Laptops,electronics,Electronics,0.3456,computers_laptops|smartphones_cases|camping_gear_sleeping_bags,Laptops|Phone Cases|Sleeping Bags,0.3456|0.3129|0.2894,true,low_confidence|ambiguous_top2
B0748H2XXX,"AUANDYU 2 X Spill Stopper Lid Cover And Spill Stopper, Boil Over Safeguard,Silicone Spill Stopper Pot Pan Lid Multi-Function Kitchen Tool (Green And Red)",home_goods_kitchenware_cookware,Cookware,Products > Home Goods > Kitchenware > Cookware,home_goods,Home Goods,0.3529,home_goods_kitchenware_cookware|home_goods_kitchenware_food_storage|home_goods_kitchenware_utensils,Cookware|Food Storage|Utensils,0.3529|0.2660|0.2561,false,
B00A7HDABW,"Life Extension Magnesium Caps 500 mg – Essential Mineral Blend For Cardiovascular & Whole-Body Health – Gluten-Free, Non-GMO, Vegetarian -100 Vegetarian Capsules",pet_health_vitamins,Pet Supplements,Products > Pet Products > Pet Health > Pet Supplements,pet_products,Pet Products,0.2333,pet_health_vitamins|pet_food_dry_food|skin_care_moisturizers,Pet Supplements|Dry Food|Moisturizers,0.2333|0.1866|0.1861,true,low_confidence|ambiguous_top2
B00HUS6XV0,"Fruit of the Loom Women's Cotton Brief Panties, Large / 7, Assorted, (Pack of 6)",kids_clothing_onesies,Baby Onesies,Products > Clothing > Kids Clothing > Baby Onesies,clothing,Clothing,0.3132,kids_clothing_onesies|womens_clothing_tops|womens_clothing_activewear,Baby Onesies|Women Tops|Activewear,0.3132|0.2863|0.2828,true,low_confidence|ambiguous_top2
B01M7RMBW3,"Carolina Football Fans. Keep Calm and Pound On Black Ladies V-Neck T-Shirt (Sm-2X) (V-Neck, Large)",mens_clothing_shirts,Shirts,Products > Clothing > Men's Clothing > Shirts,clothing,Clothing,0.3063,mens_clothing_shirts|womens_clothing_tops|mens_clothing_jeans,Shirts|Women Tops|Jeans,0.3063|0.2886|0.2733,true,low_confidence|ambiguous_top2
B004DTU810,"Spear Head Spade Gardening Shovel with Two Cushioned Grips, Fiberglass Handle with Carbon Manganese Steel Blade, Award Winning Spade, 58"" Long Handle, Yellow",hand_tools_hammers,Hammers,Products > Tools > Hand Tools > Hammers,tools,Tools,0.4063,hand_tools_hammers|power_tools_drills|hand_tools_screwdrivers,Hammers|Power Drills|Screwdrivers,0.4063|0.4026|0.3756,true,ambiguous_top2
B01M8NNHFP,"Subsonic SA5156 - Drive Pro Sport Racing Wheel for Playstation 4, PS4 Slim, PS4 Pro, Xbox One, Xbox One S and PS3",wheels_and_tires_tires,Tires,Products > Automotive Products > Automotive Wheels and Tires > Tires,automotive_products,Automotive Products,0.2981,wheels_and_tires_tires|wheels_and_tires_brakes|wheels_and_tires_rims,Tires|Wheel Brakes|Rims,0.2981|0.2960|0.2837,true,low_confidence|ambiguous_top2
B004MCHTXI,16 inch High by 96 inch Long Cornice Frame Kit. Do-It-Yourself All Wood!,home_goods_kitchenware_dining_sets,Dining Sets,Products > Home Goods > Kitchenware > Dining Sets,home_goods,Home Goods,0.3041,home_goods_kitchenware_dining_sets|home_goods_decor_vases|home_goods_furniture_bedroom,Dining Sets|Decorative Vases|Bedroom Furniture,0.3041|0.2651|0.2616,true,low_confidence|ambiguous_top2
B07Q3V58WH,uideazone Octopus Print UPF 50 Sun Sleeves Sunblock Cooler Protective Sports Running Cycling Basketball Fishing Long Arm Cover Sleeves Moisture Wicking,mens_clothing_outerwear,Outerwear,Products > Clothing > Men's Clothing > Outerwear,clothing,Clothing,0.3344,mens_clothing_outerwear|team_sports|outdoor_sports,Outerwear|Outdoor Team Sports|Adventure Sports,0.3344|0.3202|0.3093,true,low_confidence|ambiguous_top2
B004U3Y8NI,"Nature Made Vitamin D3, 220 Tablets, Vitamin D 2000 IU (50 mcg) Helps Support Immune Health, Strong Bones and Teeth, & Muscle Function, 250% of Daily Value for Vitamin D in One Daily Tablet",pet_health_vitamins,Pet Supplements,Products > Pet Products > Pet Health > Pet Supplements,pet_products,Pet Products,0.3094,pet_health_vitamins|pet_food_dry_food|computers_peripherals,Pet Supplements|Dry Food|Peripherals,0.3094|0.1844|0.1376,true,low_confidence
B098JZ16QC,"YILINM 50Feet Outdoor String Lights G40 Globe Patio Lights with 25 Shatterproof Bulbs(1 Spare), LED String Lights Commercial Grade Waterproof Backyard Lights for Outside Porch, Bistro",camping_gear_tents,Tents,Products > Outdoor Goods > Camping Gear > Tents,outdoor_goods,Outdoor Goods,0.2252,camping_gear_tents|home_goods_decor_candles|sports_equipment_fishing,Tents|Decorative Home Candles|Fishing,0.2252|0.1997|0.1906,true,low_confidence|ambiguous_top2
B01LRMEQYU,LavaLock Black Food Safe BBQ Adhesive 3 oz Grill Smoker High Temp RTV Silicon,home_goods_kitchenware_cookware,Cookware,Products > Home Goods > Kitchenware > Cookware,home_goods,Home Goods,0.2446,home_goods_kitchenware_cookware|camping_gear_stoves|home_goods_kitchenware_bakeware,Cookware|Camp Stoves|Bakeware,0.2446|0.1661|0.1650,true,low_confidence
B07BPVKK5H,"Manual Frozen Meat Slicer, befen Stainless Steel Meat Cutter Beef Mutton Roll Food Slicer Slicing Machine for Home Cooking of Hot Pot Shabu Shabu Korean BBQ",home_goods_kitchenware_utensils,Utensils,Products > Home Goods > Kitchenware > Utensils,home_goods,Home Goods,0.3171,home_goods_kitchenware_utensils|home_goods_kitchenware_cutlery|pet_food_wet_food,Utensils|Cutlery|Wet Food,0.3171|0.2548|0.2495,true,low_confidence
B07YDDKTYR,"Hocent Smart Watch, Smartwatch with SD Card Camera Pedometer Phone Call Text SNS SMS Sync SIM Card Slot Music Player Alarm Compatible with Android and iPhone (Partial Functions) for Men Women Teens",accessories_watches,Dress Watches,Products > Clothing > Fashion Accessories > Dress Watches,clothing,Clothing,0.4314,accessories_watches|smartphones_screen_protectors|televisions_streaming_devices,Dress Watches|Screen Protectors|Streaming Devices,0.4314|0.2837|0.2566,false,
B0877335N5,"Bestidy Best Gift Electric Nail Drill Kit, USB Manicure Pen Sander Polisher With 6 Pieces Changeable Drills And Sand Bands for Exfoliating, Polishing, Nail Removing, Acrylic Nail Tools (C-purple)",power_tools_drills,Power Drills,Products > Tools > Power Tools > Power Drills,tools,Tools,0.4951,power_tools_drills|power_tools_grinders|hand_tools_screwdrivers,Power Drills|Grinding Tools|Screwdrivers,0.4951|0.4091|0.4030,false,
B00RPRRNM4,Set of 3 Solar Powered Optic Wings Angel Color Changing Yard LED Outdoor Landscape Light(no Electric Cost),home_goods_decor_lighting,Decorative Lighting,Products > Home Goods > Home Decor > Decorative Lighting,home_goods,Home Goods,0.3565,home_goods_decor_lighting|camping_gear_tents|home_goods_decor_candles,Decorative Lighting|Tents|Decorative Home Candles,0.3565|0.2913|0.2728,false,
B085VR517S,Travan Printed Sofa Cover Stretch Sofa Slipcover Spandex Couch Cover Stylish Couch Furniture Protector for 4 Cushion Couch with Two Free Pillowcases,home_goods_furniture_outdoor,Outdoor Furniture,Products > Home Goods > Furniture > Outdoor Furniture,home_goods,Home Goods,0.3091,home_goods_furniture_outdoor|footwear_boots|home_goods_furniture_living_room,Outdoor Furniture|Boots|Living Room Furniture,0.3091|0.2932|0.2886,true,low_confidence|ambiguous_top2
